audio_onset,audio_offset,audio_path,video_path,video_index,p0_x,p0_y,p1_x,p1_y
98719520,98722719,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,23693,,,,
100465712,100471567,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,24112,287.0,386.0,394.0,341.0
100538080,100553135,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,24130,390.0,341.0,244.0,387.0
100611232,100624719,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,24148,172.0,377.0,395.0,354.0
100636080,100641775,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,24153,132.0,382.0,409.0,376.0
100654352,100657183,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,24157,,,,
100689696,100697791,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,24166,438.0,397.0,99.0,387.0
100727664,100730335,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,24174,,,,
101449888,101456431,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,24348,,,,
103036176,103056399,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,24731,581.0,426.0,523.0,254.0
103164256,103176175,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,24760,421.0,232.0,549.0,377.0
103358816,103372831,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,24807,559.0,342.0,633.0,418.0
103499152,103520799,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,24842,557.0,347.0,596.0,421.0
104214960,104239711,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,25014,545.0,342.0,173.0,377.0
108821072,108832463,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26118,157.0,79.0,89.0,325.0
108837984,108840687,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26121,,,,
108944400,108954223,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26147,99.0,100.0,163.0,377.0
108959616,108963583,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26150,,,,
108978576,108982927,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26155,,,,
110573344,110577039,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26538,206.0,94.0,620.0,23.0
110591824,110599551,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26542,275.0,80.0,610.0,30.0
110611184,110615439,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26547,337.0,88.0,617.0,34.0
110756352,110760047,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26581,413.0,90.0,510.0,80.0
111049552,111075535,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26655,358.0,116.0,509.0,82.0
111088800,111099135,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26662,347.0,90.0,570.0,88.0
111444704,111450943,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26747,302.0,174.0,551.0,129.0
112272144,112286687,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26947,550.0,282.0,391.0,386.0
112318944,112323967,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,26957,,,,
112797888,112801359,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,27071,,,,
113902640,113910767,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,27337,217.0,296.0,272.0,273.0
114710496,114714527,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,27531,,,,
115298208,115311967,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,27673,293.0,253.0,114.0,392.0
116578432,116585999,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,27979,101.0,261.0,615.0,367.0
116653664,116661183,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,27997,,,,
116673728,116683007,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28002,,,,
116760784,116765391,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28023,,,,
116776144,116779439,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28026,,,,
116782160,116790079,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28028,,,,
117157056,117165055,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28118,,,,
117212368,117217743,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28131,,,,
117221008,117225359,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28133,,,,
117231008,117238303,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28136,,,,
117264656,117275855,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28144,,,,
117295200,117299935,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28151,,,,
117311456,117317903,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28155,,,,
118173040,118178111,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28362,,,,
118204400,118213599,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28370,,,,
118220288,118224991,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28373,,,,
118465584,118468815,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28432,,,,
118790800,118798879,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28510,,,,
119396048,119403615,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28655,131.0,308.0,101.0,346.0
119465376,119469087,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28672,60.0,343.0,119.0,295.0
119475408,119478079,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28674,,,,
119499104,119501663,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28680,,,,
119580832,119611215,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28703,85.0,331.0,103.0,270.0
119758608,119779391,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28744,100.0,154.0,94.0,303.0
119858480,119871375,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28767,46.0,48.0,95.0,313.0
119883520,119887983,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28772,47.0,69.0,98.0,304.0
120819536,120827887,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,28997,,,,
120847216,120851647,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29003,,,,
122218816,122228607,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29333,169.0,104.0,278.0,258.0
122688176,122703855,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29447,323.0,195.0,164.0,269.0
122710288,122721775,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29451,333.0,200.0,155.0,287.0
122736672,122759983,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29459,349.0,192.0,146.0,296.0
122765536,122771199,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29464,,,,
122775072,122789055,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29467,,,,
122816048,122826207,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29477,,,,
122835424,122838495,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29480,,,,
122893248,122901263,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29495,,,,
123018112,123025855,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29525,,,,
123385584,123388159,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29612,,,,
123748848,123751471,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,29700,,,,
125321264,125327487,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,30077,135.0,262.0,144.0,368.0
125375056,125382559,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,30090,96.0,246.0,93.0,386.0
125405808,125413023,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,30098,95.0,241.0,89.0,391.0
125577888,125586943,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,30139,,,,
126211632,126214479,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,30291,,,,
126403744,126414815,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,30338,77.0,309.0,124.0,330.0
126743664,126755311,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,30419,,,,
126916080,126923807,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,30460,80.0,366.0,103.0,376.0
127929824,127937951,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,30704,93.0,337.0,143.0,226.0
129163872,129184911,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/mic_2023_06_06_12_54_59_176438.h5,/mnt/home/rpeterson/ceph/ssl/new_dyads/2023_06_06_12_54_59_176438_male-male-dyad/2023_06_06_12_54_59_176438_cam_d.avi,31001,166.0,165.0,200.0,158.0
